Point ID,Date,Time,Easting ,Northing,Elevation,Accuracy (?),Accuracy (?)
TR0000049    ,26/10/2022,15:23:52,117410.761,560034.44099999999,-0.67800000000000005,0.01,0.01
TR0000050    ,26/10/2022,15:23:53,117411.717,560034.00100000005,-0.79100000000000004,0.01,0.01
TR0000051    ,26/10/2022,15:23:54,117412.724,560033.58600000001,-0.97899999999999998,0.01,0.01
TR0000052    ,26/10/2022,15:23:55,117413.56,560033.13800000004,-1.071,0.01,0.01
TR0000053    ,26/10/2022,15:23:56,117414.058,560032.66200000001,-1.121,0.01,0.01
TR0000054    ,26/10/2022,15:23:57,117414.58100000001,560032.35999999999,-1.171,0.01,0.01
TR0000055    ,26/10/2022,15:23:58,117415.319,560031.85400000005,-1.218,0.01,0.01
TR0000056    ,26/10/2022,15:23:59,117415.913,560031.44799999997,-1.224,0.01,0.01
TR0000057    ,26/10/2022,15:23:60,117416.52899999999,560031.071,-1.208,0.01,0.01
TR0000058    ,26/10/2022,15:24:01,117417.304,560030.64800000004,-1.2430000000000001,0.01,0.01
TR0000059    ,26/10/2022,15:24:02,117418.084,560030.26500000001,-1.278,0.01,0.01
TR0000060    ,26/10/2022,15:24:02,117418.86500000001,560030.06900000002,-1.3220000000000001,0.01,0.01
TR0000061    ,26/10/2022,15:24:04,117419.591,560029.73400000005,-1.319,0.01,0.01
TR0000062    ,26/10/2022,15:24:05,117420.42200000001,560029.353,-1.357,0.01,0.01
TR0000063    ,26/10/2022,15:24:05,117421.18399999999,560028.90000000002,-1.391,0.01,0.01
TR0000064    ,26/10/2022,15:24:07,117421.868,560028.79299999995,-1.421,0.01,0.01
TR0000065    ,26/10/2022,15:24:08,117422.53599999999,560028.53700000001,-1.4470000000000001,0.01,0.01
TR0000066    ,26/10/2022,15:24:09,117423.20600000001,560028.27099999995,-1.458,0.01,0.01
TR0000067    ,26/10/2022,15:24:10,117423.912,560027.93999999994,-1.4570000000000001,0.01,0.01
TR0000068    ,26/10/2022,15:24:11,117424.554,560027.96200000006,-1.49,0.01,0.02
TR0000069    ,26/10/2022,15:24:12,117424.727,560027.99100000004,-1.4950000000000001,0.01,0.01
SP00001      ,26/10/2022,15:24:58,117414.14200000001,560042.92200000002,-0.497,0.01,0.01
SP00002      ,26/10/2022,15:24:59,117414.443,560043.51899999997,-0.46100000000000002,0.01,0.01
SP00003      ,26/10/2022,15:24:60,117415.231,560044.68400000001,-0.44900000000000001,0.01,0.01
SP00004      ,26/10/2022,15:25:01,117416.07399999999,560045.99699999997,-0.44500000000000001,0.01,0.01
SP00005      ,26/10/2022,15:25:02,117416.852,560047.24600000004,-0.441,0.01,0.01
SP00006      ,26/10/2022,15:25:03,117417.67200000001,560048.53500000003,-0.44,0.01,0.01
SP00007      ,26/10/2022,15:25:04,117418.507,560049.85600000003,-0.436,0.01,0.01
SP00008      ,26/10/2022,15:25:05,117419.371,560051.20900000003,-0.42899999999999999,0.01,0.01
SP00009      ,26/10/2022,15:25:05,117420.216,560052.55000000005,-0.41799999999999998,0.01,0.01
SP00010      ,26/10/2022,15:25:07,117421.06600000001,560053.90800000005,-0.40500000000000003,0.01,0.01
SP00011      ,26/10/2022,15:25:08,117421.917,560055.32299999997,-0.40300000000000002,0.01,0.01
SP00012      ,26/10/2022,15:25:08,117422.827,560056.69099999999,-0.40000000000000002,0.01,0.01
SP00013      ,26/10/2022,15:25:10,117423.75199999999,560058.10800000001,-0.40300000000000002,0.01,0.01
SP00014      ,26/10/2022,15:25:11,117424.66,560059.55099999998,-0.40200000000000002,0.01,0.01
SP00015      ,26/10/2022,15:25:12,117425.576,560060.95200000005,-0.41199999999999998,0.01,0.01
SP00016      ,26/10/2022,15:25:13,117426.482,560062.32999999996,-0.42599999999999999,0.01,0.01
SP00017      ,26/10/2022,15:25:14,117427.35000000001,560063.82400000002,-0.42099999999999999,0.01,0.01
SP00018      ,26/10/2022,15:25:15,117428.132,560065.26800000004,-0.40400000000000003,0.01,0.01
SP00019      ,26/10/2022,15:25:16,117428.951,560066.69499999995,-0.39400000000000002,0.01,0.01
SP00020      ,26/10/2022,15:25:17,117429.717,560068.18799999997,-0.36899999999999999,0.01,0.01
SP00021      ,26/10/2022,15:25:18,117430.489,560069.65300000005,-0.35199999999999998,0.01,0.01
SP00022      ,26/10/2022,15:25:19,117431.321,560071.07700000005,-0.374,0.01,0.01
SP00023      ,26/10/2022,15:25:20,117432.16099999999,560072.576,-0.375,0.01,0.01
SP00024      ,26/10/2022,15:25:21,117432.935,560073.97100000002,-0.36299999999999999,0.01,0.01
SP00025      ,26/10/2022,15:25:22,117433.66499999999,560075.43900000001,-0.36099999999999999,0.01,0.01
SP00026      ,26/10/2022,15:25:23,117434.44100000001,560076.85199999996,-0.372,0.01,0.01
SP00027      ,26/10/2022,15:25:24,117435.20699999999,560078.326,-0.38200000000000001,0.01,0.01
SP00028      ,26/10/2022,15:25:24,117435.978,560079.85199999996,-0.38700000000000001,0.01,0.01
SP00029      ,26/10/2022,15:25:26,117436.80899999999,560081.39599999995,-0.39500000000000002,0.01,0.01
SP00030      ,26/10/2022,15:25:27,117437.57000000001,560082.91500000004,-0.39200000000000002,0.01,0.01
SP00031      ,26/10/2022,15:25:27,117438.274,560084.44099999999,-0.38500000000000001,0.01,0.01
SP00032      ,26/10/2022,15:25:29,117438.98299999999,560085.90000000002,-0.38500000000000001,0.01,0.01
SP00033      ,26/10/2022,15:25:30,117439.739,560087.39300000004,-0.40000000000000002,0.01,0.01
SP00034      ,26/10/2022,15:25:31,117440.44899999999,560088.902,-0.40200000000000002,0.01,0.01
SP00035      ,26/10/2022,15:25:32,117441.133,560090.42099999997,-0.40500000000000003,0.01,0.01
SP00036      ,26/10/2022,15:25:33,117441.80100000001,560091.89399999997,-0.39900000000000002,0.01,0.01
SP00037      ,26/10/2022,15:25:34,117442.424,560093.38300000003,-0.38200000000000001,0.01,0.01
SP00038      ,26/10/2022,15:25:35,117443.068,560094.88399999996,-0.38600000000000001,0.01,0.01
SP00039      ,26/10/2022,15:25:36,117443.705,560096.39000000001,-0.38800000000000001,0.01,0.01
SP00040      ,26/10/2022,15:25:37,117444.368,560097.87600000005,-0.39200000000000002,0.01,0.01
SP00041      ,26/10/2022,15:25:38,117444.982,560099.39800000004,-0.38300000000000001,0.01,0.01
SP00042      ,26/10/2022,15:25:39,117445.586,560100.88600000006,-0.38200000000000001,0.01,0.01
SP00043      ,26/10/2022,15:25:40,117446.22,560102.37399999995,-0.38,0.01,0.01
SP00044      ,26/10/2022,15:25:41,117446.88099999999,560103.89000000001,-0.38,0.01,0.01
SP00045      ,26/10/2022,15:25:42,117447.486,560105.44499999995,-0.379,0.01,0.01
SP00046      ,26/10/2022,15:25:43,117448.09600000001,560106.96499999997,-0.371,0.01,0.01
SP00047      ,26/10/2022,15:25:44,117448.746,560108.49600000004,-0.38300000000000001,0.01,0.01
SP00048      ,26/10/2022,15:25:45,117449.361,560110.03700000001,-0.38200000000000001,0.01,0.01
SP00049      ,26/10/2022,15:25:46,117449.94500000001,560111.60999999999,-0.372,0.01,0.01
SP00050      ,26/10/2022,15:25:46,117450.57399999999,560113.21900000004,-0.37,0.01,0.01
SP00051      ,26/10/2022,15:25:48,117451.19899999999,560114.77300000004,-0.379,0.01,0.01
SP00052      ,26/10/2022,15:25:49,117451.88499999999,560116.27000000002,-0.39000000000000001,0.01,0.01
SP00053      ,26/10/2022,15:25:49,117452.523,560117.79099999997,-0.39300000000000002,0.01,0.01
SP00054      ,26/10/2022,15:25:51,117453.205,560119.36899999995,-0.40500000000000003,0.01,0.01
SP00055      ,26/10/2022,15:25:52,117453.91499999999,560120.96299999999,-0.40899999999999997,0.01,0.01
SP00056      ,26/10/2022,15:25:53,117454.583,560122.59199999995,-0.40799999999999997,0.01,0.01
SP00057      ,26/10/2022,15:25:54,117455.14999999999,560124.17700000003,-0.41299999999999998,0.01,0.01
SP00058      ,26/10/2022,15:25:55,117455.739,560125.74699999997,-0.41099999999999998,0.01,0.01
SP00059      ,26/10/2022,15:25:56,117456.296,560127.32999999996,-0.42999999999999999,0.01,0.01
SP00060      ,26/10/2022,15:25:57,117456.84299999999,560128.96900000004,-0.40899999999999997,0.01,0.01
SP00061      ,26/10/2022,15:25:58,117457.321,560130.54399999999,-0.41399999999999998,0.01,0.01
SP00062      ,26/10/2022,15:25:59,117457.842,560132.11699999997,-0.40899999999999997,0.01,0.01
SP00063      ,26/10/2022,15:26:00,117458.323,560133.65399999998,-0.41399999999999998,0.01,0.01
SP00064      ,26/10/2022,15:26:01,117458.715,560135.16899999999,-0.432,0.01,0.01
SP00065      ,26/10/2022,15:26:02,117459.086,560136.70900000003,-0.42499999999999999,0.01,0.01
SP00066      ,26/10/2022,15:26:03,117459.45699999999,560138.25199999998,-0.42899999999999999,0.01,0.01
SP00067      ,26/10/2022,15:26:04,117459.806,560139.74399999995,-0.43099999999999999,0.01,0.01
SP00068      ,26/10/2022,15:26:05,117460.18399999999,560141.20299999998,-0.43099999999999999,0.01,0.01
SP00069      ,26/10/2022,15:26:05,117460.58199999999,560142.73800000001,-0.42699999999999999,0.01,0.01
SP00070      ,26/10/2022,15:26:07,117460.92,560144.29599999997,-0.439,0.01,0.01
SP00071      ,26/10/2022,15:26:08,117461.22199999999,560145.92000000004,-0.442,0.01,0.01
SP00072      ,26/10/2022,15:26:08,117461.48699999999,560147.51699999999,-0.439,0.01,0.01
SP00073      ,26/10/2022,15:26:10,117461.784,560149.09900000005,-0.45800000000000002,0.01,0.01
SP00074      ,26/10/2022,15:26:11,117462.102,560150.64099999995,-0.47299999999999998,0.01,0.01
SP00075      ,26/10/2022,15:26:12,117462.40700000001,560152.20999999996,-0.47899999999999998,0.01,0.01
SP00076      ,26/10/2022,15:26:13,117462.651,560153.79599999997,-0.47899999999999998,0.01,0.01
SP00077      ,26/10/2022,15:26:14,117462.87300000001,560155.36300000001,-0.46300000000000002,0.01,0.01
SP00078      ,26/10/2022,15:26:15,117462.98299999999,560156.91099999996,-0.47699999999999998,0.01,0.01
SP00079      ,26/10/2022,15:26:16,117463.105,560158.55500000005,-0.46400000000000002,0.01,0.01
SP00080      ,26/10/2022,15:26:17,117463.262,560160.12199999997,-0.45600000000000002,0.01,0.01
SP00081      ,26/10/2022,15:26:18,117463.389,560161.70499999996,-0.46400000000000002,0.01,0.01
SP00082      ,26/10/2022,15:26:19,117463.61900000001,560163.30799999996,-0.47899999999999998,0.01,0.01
SP00083      ,26/10/2022,15:26:20,117463.86900000001,560164.89599999995,-0.48799999999999999,0.01,0.01
SP00084      ,26/10/2022,15:26:21,117464.10799999999,560166.478,-0.49399999999999999,0.01,0.01
SP00085      ,26/10/2022,15:26:22,117464.23299999999,560168.07400000002,-0.501,0.01,0.01
SP00086      ,26/10/2022,15:26:23,117464.394,560169.70499999996,-0.49099999999999999,0.01,0.01
SP00087      ,26/10/2022,15:26:24,117464.451,560171.35800000001,-0.49199999999999999,0.01,0.01
SP00088      ,26/10/2022,15:26:25,117464.401,560172.93099999998,-0.498,0.01,0.01
SP00089      ,26/10/2022,15:26:26,117464.488,560174.55900000001,-0.501,0.01,0.01
SP00090      ,26/10/2022,15:26:27,117464.556,560176.21299999999,-0.499,0.01,0.01
SP00091      ,26/10/2022,15:26:27,117464.609,560177.853,-0.503,0.01,0.01
SP00092      ,26/10/2022,15:26:29,117464.64200000001,560179.54200000002,-0.48799999999999999,0.01,0.01
SP00093      ,26/10/2022,15:26:30,117464.592,560181.16799999995,-0.48699999999999999,0.01,0.01
SP00094      ,26/10/2022,15:26:30,117464.512,560182.79399999999,-0.50600000000000001,0.01,0.01
SP00095      ,26/10/2022,15:26:32,117464.38,560184.43400000001,-0.502,0.01,0.01
SP00096      ,26/10/2022,15:26:33,117464.217,560186.07999999996,-0.501,0.01,0.01
SP00097      ,26/10/2022,15:26:34,117464.111,560187.75,-0.496,0.01,0.01
SP00098      ,26/10/2022,15:26:35,117463.93700000001,560189.45900000003,-0.48999999999999999,0.01,0.01
SP00099      ,26/10/2022,15:26:36,117463.853,560191.07799999998,-0.51400000000000001,0.01,0.01
SP00100      ,26/10/2022,15:26:37,117463.731,560192.73899999994,-0.50600000000000001,0.01,0.01
SP00101      ,26/10/2022,15:26:38,117463.476,560194.33600000001,-0.498,0.01,0.01
SP00102      ,26/10/2022,15:26:39,117463.162,560195.924,-0.47799999999999998,0.01,0.01
SP00103      ,26/10/2022,15:26:40,117462.899,560197.48800000001,-0.46100000000000002,0.01,0.01
SP00104      ,26/10/2022,15:26:41,117462.655,560199.02899999998,-0.45700000000000002,0.01,0.01
SP00105      ,26/10/2022,15:26:42,117462.43399999999,560200.598,-0.434,0.01,0.01
SP00106      ,26/10/2022,15:26:43,117462.25900000001,560202.098,-0.443,0.01,0.01
SP00107      ,26/10/2022,15:26:44,117462.02800000001,560203.69700000004,-0.42599999999999999,0.01,0.01
SP00108      ,26/10/2022,15:26:45,117461.74400000001,560205.17599999998,-0.41399999999999998,0.01,0.01
SP00109      ,26/10/2022,15:26:46,117461.5,560206.67799999996,-0.42099999999999999,0.01,0.01
SP00110      ,26/10/2022,15:26:46,117461.25199999999,560208.18299999996,-0.42799999999999999,0.01,0.01
SP00111      ,26/10/2022,15:26:48,117460.976,560209.66899999999,-0.42799999999999999,0.01,0.01
SP00112      ,26/10/2022,15:26:49,117460.61500000001,560211.17000000004,-0.439,0.01,0.01
SP00113      ,26/10/2022,15:26:49,117460.197,560212.67000000004,-0.443,0.01,0.01
SP00114      ,26/10/2022,15:26:51,117459.79700000001,560214.07999999996,-0.44800000000000001,0.01,0.01
SP00115      ,26/10/2022,15:26:52,117459.429,560215.53200000001,-0.46700000000000003,0.01,0.01
SP00116      ,26/10/2022,15:26:53,117458.861,560217.03099999996,-0.45000000000000001,0.01,0.01
SP00117      ,26/10/2022,15:26:54,117458.264,560218.42799999996,-0.46200000000000002,0.01,0.01
SP00118      ,26/10/2022,15:26:55,117457.67,560219.83100000001,-0.44600000000000001,0.01,0.01
SP00119      ,26/10/2022,15:26:56,117457.06200000001,560221.20400000003,-0.42599999999999999,0.01,0.01
SP00120      ,26/10/2022,15:26:57,117456.398,560222.56099999999,-0.41999999999999998,0.01,0.01
SP00121      ,26/10/2022,15:26:58,117455.747,560223.98100000003,-0.39800000000000002,0.01,0.01
SP00122      ,26/10/2022,15:26:59,117455.20600000001,560225.50199999998,-0.38500000000000001,0.01,0.01
SP00123      ,26/10/2022,15:26:60,117454.603,560226.924,-0.35999999999999999,0.01,0.01
SP00124      ,26/10/2022,15:27:01,117454.098,560228.27800000005,-0.35799999999999998,0.01,0.01
SP00125      ,26/10/2022,15:27:02,117453.618,560229.73699999996,-0.36699999999999999,0.01,0.01
SP00126      ,26/10/2022,15:27:03,117453.09299999999,560231.21299999999,-0.372,0.01,0.01
SP00127      ,26/10/2022,15:27:04,117452.565,560232.68099999998,-0.36299999999999999,0.01,0.01
SP00128      ,26/10/2022,15:27:05,117452.129,560234.09299999999,-0.375,0.01,0.01
SP00129      ,26/10/2022,15:27:06,117451.538,560235.55799999996,-0.35399999999999998,0.01,0.01
SP00130      ,26/10/2022,15:27:07,117451.039,560236.94200000004,-0.34100000000000003,0.01,0.01
SP00131      ,26/10/2022,15:27:08,117450.465,560238.36600000004,-0.35099999999999998,0.01,0.01
SP00132      ,26/10/2022,15:27:08,117449.90300000001,560239.84600000002,-0.32400000000000001,0.01,0.01
SP00133      ,26/10/2022,15:27:10,117449.28599999999,560241.23999999999,-0.309,0.01,0.01
SP00134      ,26/10/2022,15:27:11,117448.68799999999,560242.62800000003,-0.307,0.01,0.01
SP00135      ,26/10/2022,15:27:11,117448.05100000001,560244,-0.307,0.01,0.01
SP00136      ,26/10/2022,15:27:13,117447.427,560245.44400000002,-0.307,0.01,0.01
SP00137      ,26/10/2022,15:27:14,117446.795,560246.83400000003,-0.317,0.01,0.01
SP00138      ,26/10/2022,15:27:15,117446.14200000001,560248.21200000006,-0.32700000000000001,0.01,0.01
SP00139      ,26/10/2022,15:27:16,117445.47199999999,560249.61800000002,-0.34399999999999997,0.01,0.01
SP00140      ,26/10/2022,15:27:17,117444.81200000001,560251.03300000005,-0.35699999999999998,0.01,0.01
SP00141      ,26/10/2022,15:27:18,117444.204,560252.46299999999,-0.379,0.01,0.01
SP00142      ,26/10/2022,15:27:19,117443.677,560253.99800000002,-0.40699999999999997,0.01,0.01
SP00143      ,26/10/2022,15:27:20,117443.11,560255.52000000002,-0.41099999999999998,0.01,0.01
SP00144      ,26/10/2022,15:27:21,117442.584,560257.03700000001,-0.38600000000000001,0.01,0.01
SP00145      ,26/10/2022,15:27:22,117442.095,560258.51899999997,-0.35099999999999998,0.01,0.01
SP00146      ,26/10/2022,15:27:23,117441.64200000001,560259.97699999996,-0.317,0.01,0.01
SP00147      ,26/10/2022,15:27:24,117441.223,560261.43900000001,-0.29499999999999998,0.01,0.01
SP00148      ,26/10/2022,15:27:25,117440.791,560262.85600000003,-0.28499999999999998,0.01,0.01
SP00149      ,26/10/2022,15:27:26,117440.238,560264.37800000003,-0.26600000000000001,0.01,0.01
SP00150      ,26/10/2022,15:27:27,117439.651,560265.84699999995,-0.27400000000000002,0.01,0.01
SP00151      ,26/10/2022,15:27:27,117439.113,560267.28200000001,-0.29199999999999998,0.01,0.01
SP00152      ,26/10/2022,15:27:29,117438.423,560268.66700000002,-0.315,0.01,0.01
SP00153      ,26/10/2022,15:27:30,117437.814,560269.97999999998,-0.35999999999999999,0.01,0.01
SP00154      ,26/10/2022,15:27:30,117437.03599999999,560271.23300000001,-0.38,0.01,0.01
SP00155      ,26/10/2022,15:27:32,117436.117,560272.41899999999,-0.39900000000000002,0.01,0.01
SP00156      ,26/10/2022,15:27:33,117435.14599999999,560273.48699999996,-0.40799999999999997,0.01,0.01
SP00157      ,26/10/2022,15:27:34,117434.136,560274.48199999996,-0.41099999999999998,0.01,0.01
SP00158      ,26/10/2022,15:27:35,117433.148,560275.353,-0.38,0.01,0.01
SP00159      ,26/10/2022,15:27:36,117432.09600000001,560276.11600000004,-0.41499999999999998,0.01,0.01
SP00160      ,26/10/2022,15:27:37,117431.02800000001,560276.902,-0.38600000000000001,0.01,0.01
SP00161      ,26/10/2022,15:27:38,117429.82799999999,560277.68599999999,-0.44800000000000001,0.01,0.01
SP00162      ,26/10/2022,15:27:39,117428.749,560278.40700000001,-0.46100000000000002,0.01,0.01
SP00163      ,26/10/2022,15:27:40,117427.602,560279.09600000002,-0.38800000000000001,0.01,0.01
SP00164      ,26/10/2022,15:27:41,117426.523,560279.77000000002,-0.43099999999999999,0.01,0.01
SP00165      ,26/10/2022,15:27:42,117425.36900000001,560280.348,-0.44700000000000001,0.01,0.01
SP00166      ,26/10/2022,15:27:43,117424.152,560280.86800000002,-0.436,0.01,0.01
SP00167      ,26/10/2022,15:27:44,117422.976,560281.25699999998,-0.44900000000000001,0.01,0.01
SP00168      ,26/10/2022,15:27:45,117421.856,560281.53599999996,-0.47599999999999998,0.01,0.01
SP00169      ,26/10/2022,15:27:46,117420.673,560281.804,-0.443,0.01,0.01
SP00170      ,26/10/2022,15:27:47,117419.454,560281.97199999995,-0.41799999999999998,0.01,0.01
SP00171      ,26/10/2022,15:27:48,117418.137,560281.85600000003,-0.47299999999999998,0.01,0.01
SP00172      ,26/10/2022,15:27:49,117417.13,560281.59900000005,-0.48399999999999999,0.01,0.01
SP00173      ,26/10/2022,15:27:49,117416.042,560281.26899999997,-0.52800000000000002,0.01,0.01
SP00174      ,26/10/2022,15:27:51,117414.874,560280.88600000006,-0.51000000000000001,0.01,0.01
SP00175      ,26/10/2022,15:27:52,117413.602,560280.31799999997,-0.54200000000000004,0.01,0.01
SP00176      ,26/10/2022,15:27:52,117412.444,560279.69499999995,-0.498,0.01,0.01
SP00177      ,26/10/2022,15:27:54,117411.363,560278.95400000003,-0.51100000000000001,0.01,0.01
SP00178      ,26/10/2022,15:27:55,117410.296,560278.12699999998,-0.53700000000000003,0.01,0.01
SP00179      ,26/10/2022,15:27:56,117409.41800000001,560277.13300000003,-0.54900000000000004,0.01,0.01
SP00180      ,26/10/2022,15:27:57,117408.75900000001,560275.924,-0.54300000000000004,0.01,0.01
SP00181      ,26/10/2022,15:27:58,117408.243,560274.53899999999,-0.53500000000000003,0.01,0.01
SP00182      ,26/10/2022,15:27:59,117407.64,560273.25100000005,-0.57299999999999995,0.01,0.01
SP00183      ,26/10/2022,15:27:60,117406.901,560271.94999999995,-0.56000000000000005,0.01,0.01
SP00184      ,26/10/2022,15:28:01,117406.2,560270.81299999997,-0.505,0.01,0.01
SP00185      ,26/10/2022,15:28:02,117405.351,560269.87800000003,-0.48999999999999999,0.01,0.01
SP00186      ,26/10/2022,15:28:03,117404.45600000001,560269.01399999997,-0.49299999999999999,0.01,0.01
SP00187      ,26/10/2022,15:28:04,117403.534,560268.15599999996,-0.47499999999999998,0.01,0.01
SP00188      ,26/10/2022,15:28:05,117402.486,560267.38800000004,-0.48099999999999998,0.01,0.01
SP00189      ,26/10/2022,15:28:06,117401.516,560266.55299999996,-0.49399999999999999,0.01,0.01
SP00190      ,26/10/2022,15:28:07,117400.481,560265.88399999996,-0.46300000000000002,0.01,0.01
SP00191      ,26/10/2022,15:28:08,117399.52499999999,560265.005,-0.45400000000000001,0.01,0.01
SP00192      ,26/10/2022,15:28:08,117398.726,560264.06499999994,-0.47799999999999998,0.01,0.01
SP00193      ,26/10/2022,15:28:10,117397.863,560262.97900000005,-0.5,0.01,0.01
SP00194      ,26/10/2022,15:28:11,117397.073,560261.65500000003,-0.53700000000000003,0.01,0.01
SP00195      ,26/10/2022,15:28:11,117396.44899999999,560260.27599999995,-0.53900000000000003,0.01,0.01
SP00196      ,26/10/2022,15:28:13,117396.027,560258.78899999999,-0.57499999999999996,0.01,0.01
SP00197      ,26/10/2022,15:28:14,117395.594,560257.321,-0.55600000000000005,0.01,0.01
SP00198      ,26/10/2022,15:28:15,117395.50999999999,560255.76800000004,-0.56999999999999995,0.01,0.01
SP00199      ,26/10/2022,15:28:16,117395.648,560254.25300000003,-0.51800000000000002,0.01,0.01
SP00200      ,26/10/2022,15:28:17,117395.875,560252.777,-0.51100000000000001,0.01,0.01
SP00201      ,26/10/2022,15:28:18,117396.23,560251.24199999997,-0.502,0.01,0.01
SP00202      ,26/10/2022,15:28:19,117396.625,560249.83200000005,-0.50700000000000001,0.01,0.01
SP00203      ,26/10/2022,15:28:20,117397.05100000001,560248.46499999997,-0.47299999999999998,0.01,0.01
SP00204      ,26/10/2022,15:28:21,117397.465,560247.07799999998,-0.498,0.01,0.01
SP00205      ,26/10/2022,15:28:22,117397.755,560245.69700000004,-0.47799999999999998,0.01,0.01
SP00206      ,26/10/2022,15:28:23,117398.06,560244.36300000001,-0.44500000000000001,0.01,0.01
SP00207      ,26/10/2022,15:28:24,117398.50999999999,560243.08999999997,-0.40000000000000002,0.01,0.01
SP00208      ,26/10/2022,15:28:25,117398.92999999999,560241.77899999998,-0.377,0.01,0.01
SP00209      ,26/10/2022,15:28:26,117399.201,560240.37100000004,-0.36799999999999999,0.01,0.01
SP00210      ,26/10/2022,15:28:27,117399.47199999999,560239.08600000001,-0.41199999999999998,0.01,0.01
SP00211      ,26/10/2022,15:28:27,117399.537,560237.76500000001,-0.40799999999999997,0.01,0.01
SP00212      ,26/10/2022,15:28:29,117399.815,560236.32900000003,-0.374,0.01,0.01
SP00213      ,26/10/2022,15:28:30,117400.092,560234.97499999998,-0.378,0.01,0.01
SP00214      ,26/10/2022,15:28:30,117400.311,560233.64199999999,-0.38500000000000001,0.01,0.01
SP00215      ,26/10/2022,15:28:32,117400.504,560232.12899999996,-0.38500000000000001,0.01,0.01
SP00216      ,26/10/2022,15:28:33,117400.605,560230.71900000004,-0.40000000000000002,0.01,0.01
SP00217      ,26/10/2022,15:28:33,117400.758,560229.18799999997,-0.439,0.01,0.01
SP00218      ,26/10/2022,15:28:35,117400.895,560227.73300000001,-0.41199999999999998,0.01,0.01
SP00219      ,26/10/2022,15:28:36,117401.005,560226.28599999996,-0.38900000000000001,0.01,0.01
SP00220      ,26/10/2022,15:28:37,117401.10400000001,560224.80299999996,-0.39100000000000001,0.01,0.01
SP00221      ,26/10/2022,15:28:38,117401.249,560223.30299999996,-0.41499999999999998,0.01,0.01
SP00222      ,26/10/2022,15:28:39,117401.34,560221.79399999999,-0.43099999999999999,0.01,0.01
SP00223      ,26/10/2022,15:28:40,117401.40700000001,560220.30000000005,-0.40300000000000002,0.01,0.01
SP00224      ,26/10/2022,15:28:41,117401.399,560218.80200000003,-0.39200000000000002,0.01,0.01
SP00225      ,26/10/2022,15:28:42,117401.402,560217.29500000004,-0.40899999999999997,0.01,0.01
SP00226      ,26/10/2022,15:28:43,117401.36599999999,560215.86300000001,-0.40000000000000002,0.01,0.01
SP00227      ,26/10/2022,15:28:44,117401.35799999999,560214.38600000006,-0.38,0.01,0.01
SP00228      ,26/10/2022,15:28:45,117401.402,560212.86800000002,-0.39800000000000002,0.01,0.01
SP00229      ,26/10/2022,15:28:46,117401.405,560211.34100000001,-0.47099999999999997,0.01,0.01
SP00230      ,26/10/2022,15:28:47,117401.304,560209.86699999997,-0.372,0.01,0.01
SP00231      ,26/10/2022,15:28:48,117401.125,560208.571,-0.36599999999999999,0.01,0.01
SP00232      ,26/10/2022,15:28:49,117400.95,560207.34999999998,-0.42999999999999999,0.01,0.01
SP00233      ,26/10/2022,15:28:49,117400.63400000001,560205.96400000004,-0.29799999999999999,0.01,0.01
SP00234      ,26/10/2022,15:28:51,117400.329,560204.74399999995,-0.29999999999999999,0.01,0.01
SP00235      ,26/10/2022,15:28:52,117399.83500000001,560203.35999999999,-0.31900000000000001,0.01,0.01
SP00236      ,26/10/2022,15:28:52,117399.31600000001,560201.94999999995,-0.32300000000000001,0.01,0.01
SP00237      ,26/10/2022,15:28:54,117398.753,560200.48600000003,-0.34399999999999997,0.01,0.01
SP00238      ,26/10/2022,15:28:55,117398.21000000001,560199.10600000003,-0.35199999999999998,0.01,0.01
SP00239      ,26/10/2022,15:28:56,117397.66,560197.63699999999,-0.35199999999999998,0.01,0.01
SP00240      ,26/10/2022,15:28:57,117397.16499999999,560196.21400000004,-0.34399999999999997,0.01,0.01
SP00241      ,26/10/2022,15:28:58,117396.734,560194.81700000004,-0.34899999999999998,0.01,0.01
SP00242      ,26/10/2022,15:28:59,117396.341,560193.44900000002,-0.35399999999999998,0.01,0.01
SP00243      ,26/10/2022,15:29:00,117395.902,560192.14099999995,-0.34999999999999998,0.01,0.01
SP00244      ,26/10/2022,15:29:01,117395.39599999999,560190.77800000005,-0.35099999999999998,0.01,0.01
SP00245      ,26/10/2022,15:29:02,117394.768,560189.41799999995,-0.35999999999999999,0.01,0.01
SP00246      ,26/10/2022,15:29:03,117394.205,560188.152,-0.36899999999999999,0.01,0.01
SP00247      ,26/10/2022,15:29:04,117393.545,560186.84499999997,-0.377,0.01,0.01
SP00248      ,26/10/2022,15:29:05,117392.92600000001,560185.64199999999,-0.39200000000000002,0.01,0.01
SP00249      ,26/10/2022,15:29:06,117392.25900000001,560184.397,-0.41899999999999998,0.01,0.01
SP00250      ,26/10/2022,15:29:07,117391.50999999999,560183.15300000005,-0.433,0.01,0.01
SP00251      ,26/10/2022,15:29:08,117390.769,560181.84400000004,-0.46300000000000002,0.01,0.01
SP00252      ,26/10/2022,15:29:08,117389.93799999999,560180.63699999999,-0.49099999999999999,0.01,0.01
SP00253      ,26/10/2022,15:29:10,117389.094,560179.31499999994,-0.496,0.01,0.01
SP00254      ,26/10/2022,15:29:11,117388.37,560177.94799999997,-0.48599999999999999,0.01,0.01
SP00255      ,26/10/2022,15:29:11,117387.88,560176.51000000001,-0.499,0.01,0.01
